simulation_id,terminal_value,terminal_return
545,98282.72582144322,-0.017172741785567824
546,138696.24112422092,0.3869624112422092
547,153749.21071251328,0.5374921071251328
548,142128.12949477558,0.4212812949477558
549,91148.85898917692,-0.08851141010823083
550,128739.8789182282,0.287398789182282
551,178044.58058254878,0.7804458058254877
552,83395.4814256674,-0.16604518574332605
553,121377.24489134825,0.21377244891348246
554,98980.00359837295,-0.010199964016270546
555,108214.61344058513,0.08214613440585139
556,109790.60433125125,0.09790604331251251
557,88637.03177828087,-0.11362968221719127
558,108054.06471518139,0.08054064715181397
559,92171.46236028423,-0.07828537639715771
560,195832.3940978454,0.9583239409784539
561,95604.28615839839,-0.04395713841601612
562,148618.1239205441,0.486181239205441
563,146080.15862841337,0.4608015862841337
564,74840.05976942721,-0.25159940230572786
565,175133.50746258444,0.7513350746258445
566,197382.79877164532,0.9738279877164533
567,196208.3476827213,0.9620834768272131
568,159701.61022938817,0.5970161022938818
569,168088.71090941425,0.6808871090941424
570,99015.4544724697,-0.009845455275303006
571,198717.23662115718,0.9871723662115719
572,124816.86044714644,0.24816860447146438
573,115301.0083324155,0.153010083324155
574,105849.69495938417,0.05849694959384166
575,147343.90837793972,0.47343908377939714
576,164114.6970547564,0.6411469705475641
577,94553.81578150604,-0.054461842184939546
578,93806.94175001621,-0.06193058249983796
579,150107.09438960036,0.5010709438960035
580,95928.2617664562,-0.04071738233543798
581,84358.0085491931,-0.15641991450806902
582,126408.55406697617,0.26408554066976175
583,129890.1148659259,0.298901148659259
584,99053.0806413227,-0.009469193586773006
585,124206.77434345132,0.24206774343451332
586,147484.44563500257,0.4748444563500258
587,172842.11015003084,0.7284211015003084
588,112811.42985752106,0.12811429857521062
589,102935.46671409324,0.029354667140932378
590,101192.44551311502,0.011924455131150147
591,139546.34140339794,0.39546341403397944
592,167859.2958594262,0.678592958594262
593,133541.3140086498,0.3354131400864979
594,110203.34171423818,0.10203341714238179
595,104319.86095894972,0.04319860958949717
596,89956.35837689484,-0.1004364162310516
597,89233.75627281095,-0.10766243727189051
598,126444.62126683746,0.26444621266837465
599,215908.3348864927,1.159083348864927
600,95184.40728280386,-0.04815592717196138
601,117748.48598955308,0.17748485989553076
602,117743.21862892572,0.17743218628925717
603,164568.6282140153,0.645686282140153
604,64785.24760319781,-0.35214752396802196
605,89222.34987748941,-0.10777650122510585
606,143685.483240314,0.43685483240314005
607,99879.36066047243,-0.0012063933952756178
608,130702.10774656523,0.3070210774656523
609,95850.91089334711,-0.04149089106652881
610,146938.7693939096,0.46938769393909596
611,132269.62503318107,0.3226962503318107
612,133142.1492175877,0.3314214921758769
613,226535.50702701928,1.2653550702701928
614,95469.67338876487,-0.04530326611235125
615,121066.4042758579,0.21066404275857908
616,150197.02048848543,0.5019702048848542
617,170874.46696180277,0.7087446696180277
618,161939.49434913942,0.6193949434913941
619,183898.20692367273,0.8389820692367274
620,121244.01306232096,0.21244013062320954
