Date,AAPL,AMZN,GOOGL,MSFT
2024-03-15,171.06320190429688,174.4199981689453,140.02272033691406,410.12506103515625
2024-03-18,172.1532745361328,174.47999572753906,146.4694366455078,411.01153564453125
2024-03-19,174.49195861816406,175.89999389648438,145.82476806640625,415.0396423339844
2024-03-20,177.05862426757812,178.14999389648438,147.520751953125,418.8019104003906
2024-03-21,169.82443237304688,178.14999389648438,146.39007568359375,422.8793640136719
2024-03-22,170.72625732421875,178.8699951171875,149.53411865234375,422.2589111328125
2024-03-25,169.30917358398438,179.7100067138672,148.83984375,416.4678039550781
2024-03-26,168.17942810058594,178.3000030517578,149.43492126464844,415.2760925292969
2024-03-27,171.74696350097656,179.8300018310547,149.63327026367188,415.0593566894531
2024-03-28,169.93344116210938,180.3800048828125,149.69277954101562,414.360107421875
2024-04-01,168.4965362548828,180.97000122070312,154.21543884277344,418.15191650390625
2024-04-02,167.3172607421875,180.69000244140625,153.2930145263672,415.0692138671875
2024-04-03,168.11996459960938,182.41000366210938,153.65005493164062,414.09417724609375
2024-04-04,167.29745483398438,180.0,149.29608154296875,411.5630798339844
2024-04-05,168.05059814453125,185.07000732421875,151.2499237060547,419.0875244140625
2024-04-08,166.93080139160156,185.19000244140625,153.58065795898438,418.1716613769531
2024-04-09,168.13978576660156,185.6699981689453,155.3163299560547,419.8360290527344
2024-04-10,166.26683044433594,185.9499969482422,154.86007690429688,416.86175537109375
2024-04-11,173.4613494873047,189.0500030517578,158.10330200195312,421.4610900878906
2024-04-12,174.95774841308594,186.1300048828125,156.43704223632812,415.5222473144531
2024-04-15,171.13253784179688,183.6199951171875,153.59059143066406,407.3871154785156
2024-04-16,167.85240173339844,183.32000732421875,153.1343231201172,408.3128967285156
2024-04-17,166.48483276367188,181.27999877929688,154.19557189941406,405.6143493652344
2024-04-18,165.53350830078125,179.22000122070312,154.7311553955078,398.1587219238281
2024-04-19,163.51190185546875,174.6300048828125,152.82688903808594,393.0866394042969
2024-04-22,164.34432983398438,177.22999572753906,154.99896240234375,394.8988037109375
2024-04-23,165.394775390625,179.5399932861328,156.96270751953125,401.4089050292969
2024-04-24,167.4956512451172,176.58999633789062,157.82559204101562,402.8763427734375
2024-04-25,168.3577880859375,173.6699981689453,154.7212371826172,393.00787353515625
2024-04-26,167.7731170654297,179.6199951171875,170.5404815673828,400.1777648925781
2024-04-29,171.93524169921875,180.9600067138672,164.7880401611328,396.1693115234375
2024-04-30,168.79385375976562,175.0,161.44564819335938,383.444580078125
2024-05-01,167.7731170654297,179.0,162.51678466796875,388.9698181152344
2024-05-02,171.469482421875,184.72000122070312,165.254150390625,391.8259582519531
2024-05-03,181.7261505126953,186.2100067138672,165.86912536621094,400.51263427734375
2024-05-06,180.0712127685547,188.6999969482422,166.72203063964844,407.2886657714844
2024-05-07,180.7549591064453,188.75999450683594,169.84622192382812,403.152099609375
2024-05-08,181.0919189453125,188.0,167.9915771484375,404.3340148925781
2024-05-09,182.90541076660156,189.5,168.56680297851562,406.0871276855469
2024-05-10,181.64517211914062,187.47999572753906,167.26751708984375,408.4704895019531
2024-05-13,184.85035705566406,186.57000732421875,167.7535400390625,407.4659423828125
2024-05-14,185.9915313720703,187.07000732421875,168.94369506835938,410.2629699707031
2024-05-15,188.2639923095703,185.99000549316406,171.0959014892578,417.4360046386719
2024-05-16,188.38304138183594,183.6300048828125,172.75221252441406,415.3739013671875
2024-05-17,188.4127960205078,184.6999969482422,174.6168212890625,414.60430908203125
2024-05-20,189.57382202148438,183.5399932861328,175.4697265625,419.6658630371094
2024-05-21,190.87376403808594,183.14999389648438,176.39212036132812,423.3164978027344
2024-05-22,189.4348907470703,183.1300048828125,174.93417358398438,424.7767333984375
2024-05-23,185.4457550048828,181.0500030517578,172.12738037109375,421.3037414550781
2024-05-24,188.52195739746094,180.75,173.55557250976562,424.4216003417969
2024-05-28,188.5319061279297,182.14999389648438,174.9539794921875,424.5794372558594
2024-05-29,188.82958984375,182.02000427246094,174.45809936523438,423.44476318359375
2024-05-30,189.82192993164062,179.32000732421875,170.69918823242188,409.1382141113281
2024-05-31,190.77456665039062,176.44000244140625,171.08599853515625,409.5920715332031
2024-06-03,192.54087829589844,178.33999633789062,171.75048828125,408.0035400390625
2024-06-04,192.85842895507812,179.33999633789062,172.36541748046875,410.5195007324219
2024-06-05,194.3667755126953,181.27999877929688,173.97213745117188,418.3536376953125
2024-06-06,192.98744201660156,185.0,175.2812957763672,418.8568115234375
2024-06-07,195.3789520263672,184.3000030517578,173.02992248535156,418.1957702636719
2024-06-10,191.6378631591797,187.05999755859375,173.7746124267578,422.1620788574219
2024-06-11,205.56019592285156,187.22999572753906,175.3732452392578,426.9079895019531
2024-06-12,211.43475341796875,186.88999938964844,176.53500366210938,435.1761779785156
2024-06-13,212.5957794189453,183.8300018310547,173.92356872558594,435.689208984375
2024-06-14,210.85923767089844,183.66000366210938,175.5420379638672,436.6659851074219
2024-06-17,215.00714111328125,184.05999755859375,175.98886108398438,442.38861083984375
2024-06-18,212.6453857421875,182.80999755859375,173.8540496826172,440.3857116699219
2024-06-20,208.0707550048828,186.10000610351562,175.05551147460938,439.7542724609375
2024-06-21,205.89761352539062,189.0800018310547,178.36199951171875,443.7798767089844
2024-06-24,206.5426025390625,185.57000732421875,177.9549102783203,441.697998046875
2024-06-25,207.46548461914062,186.33999633789062,182.73094177246094,444.9342041015625
2024-06-26,211.61337280273438,193.61000061035156,182.58201599121094,446.1280822753906
2024-06-27,212.45684814453125,197.85000610351562,184.1011962890625,446.8088684082031
2024-06-28,209.00355529785156,193.25,180.86422729492188,440.98760986328125
2024-07-01,215.08651733398438,197.1999969482422,181.69830322265625,450.63714599609375
2024-07-02,218.57949829101562,200.0,183.9324188232422,453.153076171875
2024-07-03,219.8496856689453,197.58999633789062,184.50830078125,454.62322998046875
2024-07-05,224.60292053222656,200.0,189.25457763671875,461.3226318359375
2024-07-08,226.07156372070312,199.2899932861328,187.6956329345703,460.02020263671875
2024-07-09,226.92494201660156,199.33999633789062,187.64599609375,453.4096374511719
2024-07-10,231.1919403076172,199.7899932861328,189.83045959472656,460.0301513671875
2024-07-11,225.823486328125,195.0500030517578,184.2600860595703,448.63421630859375
2024-07-12,228.7706756591797,194.49000549316406,183.76361083984375,447.4995422363281
2024-07-15,232.60105895996094,192.72000122070312,185.2133026123047,447.9040832519531
2024-07-16,233.01783752441406,193.02000427246094,182.62171936035156,443.5233154296875
2024-07-17,227.12342834472656,187.92999267578125,179.74220275878906,437.6033630371094
2024-07-18,222.45948791503906,183.75,176.43568420410156,434.4953918457031
2024-07-19,222.58848571777344,183.1300048828125,176.40591430664062,431.27880859375
2024-07-22,222.24119567871094,182.5500030517578,180.38760375976562,437.03106689453125
2024-07-23,223.2831268310547,186.41000366210938,180.50677490234375,438.9156494140625
2024-07-24,216.86276245117188,180.8300018310547,171.4114227294922,423.17840576171875
2024-07-25,215.8208465576172,179.85000610351562,166.09918212890625,412.81842041015625
2024-07-26,216.28724670410156,182.5,165.8211669921875,419.5967712402344
2024-07-29,216.56509399414062,183.1999969482422,168.3332977294922,421.0373229980469
2024-07-30,217.1208038330078,181.7100067138672,169.0879364013672,417.2781677246094
2024-07-31,220.37559509277344,186.97999572753906,170.3291015625,412.76910400390625
2024-08-01,216.6841583251953,184.07000732421875,169.5546112060547,411.545654296875
2024-08-02,218.17263793945312,167.89999389648438,165.48355102539062,403.0406799316406
2024-08-05,207.6639404296875,161.02000427246094,158.12586975097656,389.87860107421875
2024-08-06,205.6395721435547,161.92999267578125,157.17263793945312,394.27911376953125
2024-08-07,208.209716796875,162.77000427246094,157.8180389404297,393.1148681640625
2024-08-08,211.6729278564453,165.8000030517578,160.88624572753906,397.3180236816406
2024-08-09,214.5804443359375,166.94000244140625,162.5146484375,400.6036071777344
2024-08-12,216.11038208007812,166.8000030517578,161.14439392089844,401.3830871582031
2024-08-13,219.82598876953125,170.22999572753906,163.001220703125,408.4870300292969
2024-08-14,220.27304077148438,170.10000610351562,159.23794555664062,411.29901123046875
2024-08-15,223.25344848632812,177.58999633789062,160.161376953125,416.162109375
2024-08-16,224.57479858398438,177.05999755859375,161.80967712402344,413.6317138671875
2024-08-19,224.41583251953125,178.22000122070312,165.49346923828125,416.6563415527344
2024-08-20,225.0317840576172,178.8800048828125,165.99986267089844,419.88848876953125
2024-08-21,224.92250061035156,180.11000061035156,164.6792755126953,419.23614501953125
2024-08-22,223.064697265625,176.1300048828125,162.6437530517578,410.74542236328125
2024-08-23,225.35963439941406,177.0399932861328,164.45089721679688,411.97113037109375
2024-08-26,225.69740295410156,175.5,164.98709106445312,408.7092590332031
